0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
89,96
78,89
69,85
61,80
56,77
55,75
54,74
54,72
54,68
54,67
54,62
54,60
54,58
54,57
54,54
53,52
52,49
52,45
52,43
52,39
52,36
52,35
53,30
54,28
55,26
56,24
56,24
56,23
55,23
54,23
50,23
48,23
43,23
41,23
36,23
33,24
30,25
28,27
27,28
26,30
24,33
24,36
24,39
24,45
24,47
24,52
24,52
26,55
29,59
32,61
35,61
40,61
44,61
46,59
51,54
51,54
54,51
55,48
58,43
58,41
58,38
58,36
57,34
55,33
52,33
50,33
45,33
44,34
43,35
40,38
39,40
39,41
38,45
38,47
38,48
38,49
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,51
38,52
38,54
38,59
39,64
39,65
39,70
39,72
38,75
37,76
36,79
35,80
33,81
32,81
31,81
30,81
30,81
29,79
29,77
29,75
29,73
29,70
29,69
29,66
30,65
32,62
34,60
36,58
38,57
41,56
43,55
46,54
47,53
50,52
51,52
54,50
55,49
58,47
59,47
62,44
63,42
65,40
65,37
66,33
66,31
66,27
66,26
66,23
65,21
63,19
63,18
60,16
57,16
55,15
53,15
51,15
50,15
49,15
49,16
48,17
48,18
47,20
47,21
47,22
47,23
47,23
47,24
47,25
47,25
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
46,26
